public_ip,mode,block_number,block_hash,tx_number,action_type,process_time,delay_time,tps
47.239.100.174,scalability,92,1f2060a92e351b5f0a58c178f9e50464ec00ff55c7928ac26ffa53e796c989b2,100000,BlkGenerator,215,0,463048.7127245786
47.239.100.174,scalability,92,1f2060a92e351b5f0a58c178f9e50464ec00ff55c7928ac26ffa53e796c989b2,100000,BlkAdder,0,0,0
47.239.100.174,scalability,93,85d7c2ddc80ed24dc2cd84146eb320455bd45521274e8279ee081ee69983071a,100000,BlkGenerator,195,0,511197.78753597557
47.239.100.174,scalability,93,85d7c2ddc80ed24dc2cd84146eb320455bd45521274e8279ee081ee69983071a,100000,BlkAdder,0,0,0
47.239.100.174,scalability,94,d84370baa51b44b8a3eb80ef43ed934f84241e69fa51a87800a0e72989d0951e,100000,BlkGenerator,195,0,511631.9524386938
47.239.100.174,scalability,94,d84370baa51b44b8a3eb80ef43ed934f84241e69fa51a87800a0e72989d0951e,100000,BlkAdder,0,0,0
47.239.100.174,scalability,95,07b06b448e5e33becb18c7b76273d3e8ef0cfff473e7c255e5e74512c02c4f85,100000,BlkGenerator,201,0,496585.9714463066
47.239.100.174,scalability,95,07b06b448e5e33becb18c7b76273d3e8ef0cfff473e7c255e5e74512c02c4f85,100000,BlkAdder,0,0,0
47.239.100.174,scalability,96,89af300872ad1f866e118e92efc1116f5fbc9fa1f4ada9a84f53b43a1d03d75a,100000,BlkGenerator,231,0,432597.0531488739
47.239.100.174,scalability,96,89af300872ad1f866e118e92efc1116f5fbc9fa1f4ada9a84f53b43a1d03d75a,100000,BlkAdder,0,0,0
47.239.100.174,scalability,97,7319e8f9ba8dcfd14dd99ec76267a1e9292c0666a083a17658dab73c73e02628,100000,BlkGenerator,204,0,489047.7750771473
47.239.100.174,scalability,97,7319e8f9ba8dcfd14dd99ec76267a1e9292c0666a083a17658dab73c73e02628,100000,BlkAdder,0,0,0
47.239.100.174,scalability,98,c9c752f2915dc4b38fe2df7c3183661e81a11c5ca19a8c2d2d40136d12b6be5a,100000,BlkGenerator,199,0,501527.15017227456
47.239.100.174,scalability,98,c9c752f2915dc4b38fe2df7c3183661e81a11c5ca19a8c2d2d40136d12b6be5a,100000,BlkAdder,0,0,0
47.239.100.174,scalability,99,bae722d49eb12729c407b6f2dab7c60fe70400218a52798755362726bbc129dc,100000,BlkGenerator,198,0,503073.7808006922
47.239.100.174,scalability,99,bae722d49eb12729c407b6f2dab7c60fe70400218a52798755362726bbc129dc,100000,BlkAdder,0,0,0
47.239.100.174,scalability,100,c825e877782639347c7fb113b56acad2012f70963657bcc3137cce9ff02554f9,100000,BlkGenerator,210,0,475357.46881655004
47.239.100.174,scalability,100,c825e877782639347c7fb113b56acad2012f70963657bcc3137cce9ff02554f9,100000,BlkAdder,0,0,0
